,framework,execution_id,frame_id,estimated_missing_items,white_percentage,white_relative_percentage
14747,rn,20220730-204706,382,0,0.0,0.0
14748,rn,20220730-204706,383,0,0.0,0.0
14749,rn,20220730-204706,384,0,0.0,0.0
14750,rn,20220730-204706,385,1,0.5208333333333333,0.6
14751,rn,20220730-204706,386,1,5.3776577503429355,6.18
14752,rn,20220730-204706,387,1,9.895833333333332,11.38
14753,rn,20220730-204706,388,0,0.0,0.0
14754,rn,20220730-204706,389,0,0.0,0.0
14755,rn,20220730-204706,390,0,0.0,0.0
14756,rn,20220730-204706,391,0,0.0,0.0
14757,rn,20220730-204706,392,0,0.0,0.0
14758,rn,20220730-204706,393,0,0.0,0.0
14759,rn,20220730-204706,394,0,0.0,0.0
14760,rn,20220730-204706,395,0,0.0,0.0
14761,rn,20220730-204706,396,0,0.0,0.0
14762,rn,20220730-204706,397,0,0.0,0.0
14763,rn,20220730-204706,398,0,0.0,0.0
14764,rn,20220730-204706,399,0,0.0,0.0
14765,rn,20220730-204706,400,0,0.0,0.0
14766,rn,20220730-204706,401,0,0.0,0.0
14767,rn,20220730-204706,402,0,0.0,0.0
14768,rn,20220730-204706,403,0,0.0,0.0
14769,rn,20220730-204706,404,0,0.0,0.0
14770,rn,20220730-204706,405,0,0.0,0.0
14771,rn,20220730-204706,406,0,0.0,0.0
14772,rn,20220730-204706,407,0,0.0,0.0
14773,rn,20220730-204706,408,0,0.0,0.0
14774,rn,20220730-204706,409,0,0.0,0.0
14775,rn,20220730-204706,410,0,0.0,0.0
14776,rn,20220730-204706,411,0,0.0,0.0
14777,rn,20220730-204706,412,0,0.0,0.0
14778,rn,20220730-204706,413,0,0.0,0.0
14779,rn,20220730-204706,414,0,0.0,0.0
14780,rn,20220730-204706,415,0,0.0,0.0
14781,rn,20220730-204706,416,0,0.0,0.0
14782,rn,20220730-204706,417,0,0.0,0.0
14783,rn,20220730-204706,418,0,0.0,0.0
14784,rn,20220730-204706,419,0,0.0,0.0
14785,rn,20220730-204706,420,0,0.0,0.0
14786,rn,20220730-204706,421,0,0.0,0.0
14787,rn,20220730-204706,422,0,0.0,0.0
14788,rn,20220730-204706,423,0,0.0,0.0
14789,rn,20220730-204706,424,0,0.0,0.0
14790,rn,20220730-204706,425,0,0.0,0.0
14791,rn,20220730-204706,426,0,0.0,0.0
14792,rn,20220730-204706,427,0,0.0,0.0
14793,rn,20220730-204706,428,0,0.0,0.0
14794,rn,20220730-204706,429,0,0.0,0.0
14795,rn,20220730-204706,430,0,0.0,0.0
14796,rn,20220730-204706,431,0,0.0,0.0
14797,rn,20220730-204706,432,0,0.0,0.0
14798,rn,20220730-204706,433,0,0.0,0.0
14799,rn,20220730-204706,434,0,0.0,0.0
14800,rn,20220730-204706,435,0,0.0,0.0
14801,rn,20220730-204706,436,0,0.0,0.0
14802,rn,20220730-204706,437,0,0.0,0.0
14803,rn,20220730-204706,438,0,0.0,0.0
14804,rn,20220730-204706,439,0,0.0,0.0
14805,rn,20220730-204706,440,0,0.0,0.0
14806,rn,20220730-204706,441,0,0.0,0.0
14807,rn,20220730-204706,442,0,0.0,0.0
14808,rn,20220730-204706,443,0,0.0,0.0
14809,rn,20220730-204706,444,0,0.0,0.0
14810,rn,20220730-204706,445,0,0.0,0.0
14811,rn,20220730-204723,0,0,0.0,0.0
14812,rn,20220730-204723,1,0,0.0,0.0
14813,rn,20220730-204723,2,0,0.0,0.0
14814,rn,20220730-204723,3,0,0.0,0.0
14815,rn,20220730-204723,4,0,0.0,0.0
14816,rn,20220730-204723,5,0,0.0,0.0
14817,rn,20220730-204723,6,0,0.0,0.0
14818,rn,20220730-204723,7,0,0.0,0.0
14819,rn,20220730-204723,8,0,0.0,0.0
14820,rn,20220730-204723,9,0,0.0,0.0
14821,rn,20220730-204723,10,0,0.0,0.0
14822,rn,20220730-204723,11,0,0.0,0.0
14823,rn,20220730-204723,12,0,0.0,0.0
14824,rn,20220730-204723,13,0,0.0,0.0
14825,rn,20220730-204723,14,0,0.0,0.0
14826,rn,20220730-204723,15,0,0.0,0.0
14827,rn,20220730-204723,16,0,0.0,0.0
14828,rn,20220730-204723,17,0,0.0,0.0
14829,rn,20220730-204723,18,0,0.0,0.0
14830,rn,20220730-204723,19,0,0.0,0.0
14831,rn,20220730-204723,20,0,0.0,0.0
14832,rn,20220730-204723,21,0,0.0,0.0
14833,rn,20220730-204723,22,0,0.0,0.0
14834,rn,20220730-204723,23,0,0.0,0.0
14835,rn,20220730-204723,24,0,0.0,0.0
14836,rn,20220730-204723,25,0,0.0,0.0
14837,rn,20220730-204723,26,0,0.0,0.0
14838,rn,20220730-204723,27,0,0.0,0.0
14839,rn,20220730-204723,28,0,0.0,0.0
14840,rn,20220730-204723,29,0,0.0,0.0
14841,rn,20220730-204723,30,0,0.0,0.0
14842,rn,20220730-204723,31,0,0.0,0.0
14843,rn,20220730-204723,32,0,0.0,0.0
14844,rn,20220730-204723,33,0,0.0,0.0
14845,rn,20220730-204723,34,0,0.0,0.0
14846,rn,20220730-204723,35,0,0.0,0.0
14847,rn,20220730-204723,36,0,0.0,0.0
14848,rn,20220730-204723,37,0,0.0,0.0
14849,rn,20220730-204723,38,0,0.0,0.0
14850,rn,20220730-204723,39,0,0.0,0.0
14851,rn,20220730-204723,40,0,0.0,0.0
14852,rn,20220730-204723,41,0,0.0,0.0
14853,rn,20220730-204723,42,0,0.0,0.0
14854,rn,20220730-204723,43,0,0.0,0.0
14855,rn,20220730-204723,44,0,0.0,0.0
14856,rn,20220730-204723,45,0,0.0,0.0
14857,rn,20220730-204723,46,0,0.0,0.0
14858,rn,20220730-204723,47,0,0.0,0.0
14859,rn,20220730-204723,48,0,0.0,0.0
14860,rn,20220730-204723,49,0,0.0,0.0
14861,rn,20220730-204723,50,0,0.0,0.0
14862,rn,20220730-204723,51,0,0.0,0.0
14863,rn,20220730-204723,52,0,0.0,0.0
14864,rn,20220730-204723,53,0,0.0,0.0
14865,rn,20220730-204723,54,0,0.0,0.0
14866,rn,20220730-204723,55,0,0.0,0.0
14867,rn,20220730-204723,56,0,0.0,0.0
14868,rn,20220730-204723,57,0,0.0,0.0
14869,rn,20220730-204723,58,0,0.0,0.0
14870,rn,20220730-204723,59,0,0.0,0.0
14871,rn,20220730-204723,60,0,0.0,0.0
14872,rn,20220730-204723,61,0,0.0,0.0
14873,rn,20220730-204723,62,0,0.0,0.0
14874,rn,20220730-204723,63,0,0.0,0.0
14875,rn,20220730-204723,64,0,0.0,0.0
14876,rn,20220730-204723,65,0,0.0,0.0
14877,rn,20220730-204723,66,0,0.0,0.0
14878,rn,20220730-204723,67,0,0.0,0.0
14879,rn,20220730-204723,68,0,0.0,0.0
14880,rn,20220730-204723,69,0,0.0,0.0
14881,rn,20220730-204723,70,0,0.0,0.0
14882,rn,20220730-204723,71,0,0.0,0.0
14883,rn,20220730-204723,72,0,0.0,0.0
14884,rn,20220730-204723,73,0,0.0,0.0
14885,rn,20220730-204723,74,0,0.0,0.0
14886,rn,20220730-204723,75,0,0.0,0.0
14887,rn,20220730-204723,76,0,0.0,0.0
14888,rn,20220730-204723,77,0,0.0,0.0
14889,rn,20220730-204723,78,0,0.0,0.0
14890,rn,20220730-204723,79,0,0.0,0.0
14891,rn,20220730-204723,80,0,0.0,0.0
14892,rn,20220730-204723,81,0,0.0,0.0
14893,rn,20220730-204723,82,0,0.0,0.0
14894,rn,20220730-204723,83,0,0.0,0.0
14895,rn,20220730-204723,84,0,0.0,0.0
14896,rn,20220730-204723,85,0,0.0,0.0
14897,rn,20220730-204723,86,0,0.0,0.0
14898,rn,20220730-204723,87,0,0.0,0.0
14899,rn,20220730-204723,88,0,0.0,0.0
14900,rn,20220730-204723,89,0,0.0,0.0
14901,rn,20220730-204723,90,0,0.0,0.0
14902,rn,20220730-204723,91,0,0.0,0.0
14903,rn,20220730-204723,92,0,0.0,0.0
14904,rn,20220730-204723,93,0,0.0,0.0
14905,rn,20220730-204723,94,0,0.0,0.0
14906,rn,20220730-204723,95,0,0.0,0.0
14907,rn,20220730-204723,96,0,0.0,0.0
14908,rn,20220730-204723,97,0,0.0,0.0
14909,rn,20220730-204723,98,0,0.0,0.0
14910,rn,20220730-204723,99,0,0.0,0.0
14911,rn,20220730-204723,100,0,0.0,0.0
14912,rn,20220730-204723,101,0,0.0,0.0
14913,rn,20220730-204723,102,0,0.0,0.0
14914,rn,20220730-204723,103,0,0.0,0.0
14915,rn,20220730-204723,104,0,0.0,0.0
14916,rn,20220730-204723,105,0,0.0,0.0
14917,rn,20220730-204723,106,0,0.0,0.0
14918,rn,20220730-204723,107,0,0.0,0.0
14919,rn,20220730-204723,108,0,0.0,0.0
14920,rn,20220730-204723,109,0,0.0,0.0
14921,rn,20220730-204723,110,0,0.0,0.0
14922,rn,20220730-204723,111,0,0.0,0.0
14923,rn,20220730-204723,112,0,0.0,0.0
14924,rn,20220730-204723,113,0,0.0,0.0
14925,rn,20220730-204723,114,0,0.0,0.0
14926,rn,20220730-204723,115,0,0.0,0.0
14927,rn,20220730-204723,116,0,0.0,0.0
14928,rn,20220730-204723,117,0,0.0,0.0
14929,rn,20220730-204723,118,0,0.0,0.0
14930,rn,20220730-204723,119,0,0.0,0.0
14931,rn,20220730-204723,120,0,0.0,0.0
14932,rn,20220730-204723,121,0,0.0,0.0
14933,rn,20220730-204723,122,0,0.0,0.0
14934,rn,20220730-204723,123,0,0.0,0.0
14935,rn,20220730-204723,124,0,0.0,0.0
14936,rn,20220730-204723,125,0,0.0,0.0
14937,rn,20220730-204723,126,0,0.0,0.0
14938,rn,20220730-204723,127,0,0.0,0.0
14939,rn,20220730-204723,128,0,0.0,0.0
14940,rn,20220730-204723,129,0,0.0,0.0
14941,rn,20220730-204723,130,0,0.0,0.0
14942,rn,20220730-204723,131,0,0.0,0.0
14943,rn,20220730-204723,132,0,0.0,0.0
14944,rn,20220730-204723,133,0,0.0,0.0
14945,rn,20220730-204723,134,0,0.0,0.0
14946,rn,20220730-204723,135,0,0.0,0.0
14947,rn,20220730-204723,136,0,0.0,0.0
14948,rn,20220730-204723,137,0,0.0,0.0
14949,rn,20220730-204723,138,0,0.0,0.0
14950,rn,20220730-204723,139,0,0.0,0.0
14951,rn,20220730-204723,140,0,0.0,0.0
14952,rn,20220730-204723,141,0,0.0,0.0
14953,rn,20220730-204723,142,0,0.0,0.0
14954,rn,20220730-204723,143,0,0.0,0.0
14955,rn,20220730-204723,144,0,0.0,0.0
14956,rn,20220730-204723,145,0,0.0,0.0
14957,rn,20220730-204723,146,0,0.0,0.0
14958,rn,20220730-204723,147,0,0.0,0.0
14959,rn,20220730-204723,148,0,0.0,0.0
14960,rn,20220730-204723,149,0,0.0,0.0
14961,rn,20220730-204723,150,0,0.0,0.0
14962,rn,20220730-204723,151,0,0.0,0.0
14963,rn,20220730-204723,152,0,0.0,0.0
14964,rn,20220730-204723,153,0,0.0,0.0
14965,rn,20220730-204723,154,0,0.0,0.0
14966,rn,20220730-204723,155,0,0.0,0.0
14967,rn,20220730-204723,156,0,0.0,0.0
14968,rn,20220730-204723,157,0,0.0,0.0
14969,rn,20220730-204723,158,0,0.0,0.0
14970,rn,20220730-204723,159,0,0.0,0.0
14971,rn,20220730-204723,160,0,0.0,0.0
14972,rn,20220730-204723,161,0,0.0,0.0
14973,rn,20220730-204723,162,0,0.0,0.0
14974,rn,20220730-204723,163,0,0.0,0.0
14975,rn,20220730-204723,164,0,0.0,0.0
14976,rn,20220730-204723,165,0,0.0,0.0
14977,rn,20220730-204723,166,0,0.0,0.0
14978,rn,20220730-204723,167,0,0.0,0.0
14979,rn,20220730-204723,168,0,0.0,0.0
14980,rn,20220730-204723,169,0,0.0,0.0
14981,rn,20220730-204723,170,0,0.0,0.0
14982,rn,20220730-204723,171,0,0.0,0.0
14983,rn,20220730-204723,172,0,0.0,0.0
14984,rn,20220730-204723,173,0,0.0,0.0
14985,rn,20220730-204723,174,0,0.0,0.0
14986,rn,20220730-204723,175,0,0.0,0.0
14987,rn,20220730-204723,176,0,0.0,0.0
14988,rn,20220730-204723,177,0,0.0,0.0
14989,rn,20220730-204723,178,0,0.0,0.0
14990,rn,20220730-204723,179,0,0.0,0.0
14991,rn,20220730-204723,180,0,0.0,0.0
14992,rn,20220730-204723,181,0,0.0,0.0
14993,rn,20220730-204723,182,0,0.0,0.0
14994,rn,20220730-204723,183,0,0.0,0.0
14995,rn,20220730-204723,184,0,0.0,0.0
14996,rn,20220730-204723,185,0,0.0,0.0
14997,rn,20220730-204723,186,0,0.0,0.0
14998,rn,20220730-204723,187,0,0.0,0.0
14999,rn,20220730-204723,188,0,0.0,0.0
15000,rn,20220730-204723,189,0,0.0,0.0
15001,rn,20220730-204723,190,0,0.0,0.0
15002,rn,20220730-204723,191,0,0.0,0.0
15003,rn,20220730-204723,192,0,0.0,0.0
15004,rn,20220730-204723,193,0,0.0,0.0
15005,rn,20220730-204723,194,0,0.0,0.0
15006,rn,20220730-204723,195,0,0.0,0.0
15007,rn,20220730-204723,196,0,0.0,0.0
15008,rn,20220730-204723,197,0,0.0,0.0
15009,rn,20220730-204723,198,0,0.0,0.0
15010,rn,20220730-204723,199,0,0.0,0.0
15011,rn,20220730-204723,200,0,0.0,0.0
15012,rn,20220730-204723,201,0,0.0,0.0
15013,rn,20220730-204723,202,0,0.0,0.0
15014,rn,20220730-204723,203,0,0.0,0.0
15015,rn,20220730-204723,204,0,0.0,0.0
15016,rn,20220730-204723,205,0,0.0,0.0
15017,rn,20220730-204723,206,0,0.0,0.0
15018,rn,20220730-204723,207,0,0.0,0.0
15019,rn,20220730-204723,208,0,0.0,0.0
15020,rn,20220730-204723,209,0,0.0,0.0
15021,rn,20220730-204723,210,0,0.0,0.0
15022,rn,20220730-204723,211,0,0.0,0.0
15023,rn,20220730-204723,212,0,0.0,0.0
15024,rn,20220730-204723,213,0,0.0,0.0
15025,rn,20220730-204723,214,0,0.0,0.0
15026,rn,20220730-204723,215,0,0.0,0.0
15027,rn,20220730-204723,216,0,0.0,0.0
15028,rn,20220730-204723,217,0,0.0,0.0
15029,rn,20220730-204723,218,0,0.0,0.0
15030,rn,20220730-204723,219,1,8.854166666666668,10.18
15031,rn,20220730-204723,220,2,18.229166666666664,20.96
15032,rn,20220730-204723,221,2,18.229166666666664,20.96
15033,rn,20220730-204723,222,0,0.0,0.0
15034,rn,20220730-204723,223,0,0.0,0.0
15035,rn,20220730-204723,224,0,0.0,0.0
15036,rn,20220730-204723,225,0,0.0,0.0
15037,rn,20220730-204723,226,0,0.0,0.0
15038,rn,20220730-204723,227,0,0.0,0.0
15039,rn,20220730-204723,228,0,0.0,0.0
15040,rn,20220730-204723,229,0,0.0,0.0
15041,rn,20220730-204723,230,0,0.0,0.0
15042,rn,20220730-204723,231,0,0.0,0.0
15043,rn,20220730-204723,232,1,2.7777777777777777,3.19
15044,rn,20220730-204723,233,1,10.9375,12.57
15045,rn,20220730-204723,234,2,19.270833333333336,22.16
15046,rn,20220730-204723,235,3,27.431627229080934,31.54
15047,rn,20220730-204723,236,4,35.06944444444444,40.32
15048,rn,20220730-204723,237,4,42.845507544581615,49.26
15049,rn,20220730-204723,238,5,50.486003943758575,58.04
15050,rn,20220730-204723,239,6,57.43312757201646,66.03
15051,rn,20220730-204723,240,7,64.55011145404664,74.21
15052,rn,20220730-204723,241,7,71.3198731138546,82.0
15053,rn,20220730-204723,242,8,78.09284979423869,89.78
15054,rn,20220730-204723,243,8,83.99562757201646,96.57
15055,rn,20220730-204723,244,9,86.77340534979425,99.76
15056,rn,20220730-204723,245,9,86.77126200274348,99.76
15057,rn,20220730-204723,246,9,86.77126200274348,99.76
15058,rn,20220730-204723,247,9,86.77340534979425,99.76
15059,rn,20220730-204723,248,9,86.77340534979425,99.76
15060,rn,20220730-204723,249,1,9.895833333333332,11.38
15061,rn,20220730-204723,250,2,14.583333333333334,16.77
15062,rn,20220730-204723,251,2,19.270833333333336,22.16
15063,rn,20220730-204723,252,3,23.61111111111111,27.15
15064,rn,20220730-204723,253,3,27.604166666666668,31.74
15065,rn,20220730-204723,254,3,31.770833333333332,36.53
15066,rn,20220730-204723,255,4,35.44238683127572,40.75
15067,rn,20220730-204723,256,4,39.04588906035665,44.89
15068,rn,20220730-204723,257,4,42.849794238683124,49.26
15069,rn,20220730-204723,258,5,46.32201646090535,53.26
15070,rn,20220730-204723,259,5,49.61848422496571,57.05
15071,rn,20220730-204723,260,5,52.572016460905346,60.44
15072,rn,20220730-204723,261,6,55.69487311385459,64.03
15073,rn,20220730-204723,262,6,58.474794238683124,67.23
15074,rn,20220730-204723,263,6,61.25042866941015,70.42
15075,rn,20220730-204723,264,6,63.85673868312757,73.42
15076,rn,20220730-204723,265,7,66.46090534979425,76.41
15077,rn,20220730-204723,266,7,68.88931755829904,79.2
15078,rn,20220730-204723,267,7,71.14840534979425,81.8
15079,rn,20220730-204723,268,7,73.40534979423869,84.39
15080,rn,20220730-204723,269,8,75.66015089163237,86.99
15081,rn,20220730-204723,270,8,77.57201646090535,89.18
15082,rn,20220730-204723,271,8,79.65534979423869,91.58
15083,rn,20220730-204723,272,8,81.38931755829904,93.57
15084,rn,20220730-204723,273,8,83.30118312757202,95.77
15085,rn,20220730-204723,274,8,85.03729423868313,97.77
15086,rn,20220730-204723,275,9,86.59979423868313,99.56
15087,rn,20220730-204723,276,9,86.77340534979425,99.76
15088,rn,20220730-204723,277,9,86.77126200274348,99.76
15089,rn,20220730-204723,278,9,86.77340534979425,99.76
15090,rn,20220730-204723,279,0,0.0,0.0
15091,rn,20220730-204723,280,0,0.0,0.0
15092,rn,20220730-204723,281,0,0.0,0.0
15093,rn,20220730-204723,282,1,3.4722222222222223,3.99
15094,rn,20220730-204723,283,1,10.416666666666668,11.98
15095,rn,20220730-204723,284,2,19.09722222222222,21.96
15096,rn,20220730-204723,285,3,27.95138888888889,32.14
15097,rn,20220730-204723,286,4,37.29638203017833,42.88
15098,rn,20220730-204723,287,5,45.6275720164609,52.46
15099,rn,20220730-204723,288,6,54.47959533607681,62.63
15100,rn,20220730-204723,289,6,62.81292866941015,72.22
15101,rn,20220730-204723,290,7,72.0164609053498,82.8
15102,rn,20220730-204723,291,8,80.52340534979425,92.58
15103,rn,20220730-204723,292,9,86.77126200274348,99.76
15104,rn,20220730-204723,293,9,86.77340534979425,99.76
15105,rn,20220730-204723,294,9,86.77340534979425,99.76
15106,rn,20220730-204723,295,9,86.77126200274348,99.76
15107,rn,20220730-204723,296,9,86.77126200274348,99.76
15108,rn,20220730-204723,297,9,86.77340534979425,99.76
15109,rn,20220730-204723,298,9,86.77340534979425,99.76
15110,rn,20220730-204723,299,9,86.77126200274348,99.76
15111,rn,20220730-204723,300,9,86.77340534979425,99.76
15112,rn,20220730-204723,301,9,86.77340534979425,99.76
15113,rn,20220730-204723,302,9,86.77126200274348,99.76
15114,rn,20220730-204723,303,9,86.77340534979425,99.76
15115,rn,20220730-204723,304,9,86.77340534979425,99.76
15116,rn,20220730-204723,305,9,86.77340534979425,99.76
15117,rn,20220730-204723,306,9,86.77340534979425,99.76
15118,rn,20220730-204723,307,9,86.77126200274348,99.76
15119,rn,20220730-204723,308,9,86.77340534979425,99.76
15120,rn,20220730-204723,309,9,86.77126200274348,99.76
15121,rn,20220730-204723,310,9,86.77340534979425,99.76
15122,rn,20220730-204723,311,9,86.77340534979425,99.76
15123,rn,20220730-204723,312,9,86.77340534979425,99.76
15124,rn,20220730-204723,313,9,86.77340534979425,99.76
15125,rn,20220730-204723,314,9,86.77340534979425,99.76
15126,rn,20220730-204723,315,9,86.77126200274348,99.76
15127,rn,20220730-204723,316,9,86.77340534979425,99.76
15128,rn,20220730-204723,317,9,86.77340534979425,99.76
15129,rn,20220730-204723,318,9,86.77340534979425,99.76
15130,rn,20220730-204723,319,9,86.77126200274348,99.76
15131,rn,20220730-204723,320,9,86.77126200274348,99.76
15132,rn,20220730-204723,321,7,69.41229423868313,79.8
15133,rn,20220730-204723,322,7,73.92618312757202,84.99
15134,rn,20220730-204723,323,8,78.09284979423869,89.78
15135,rn,20220730-204723,324,8,82.25951646090535,94.57
15136,rn,20220730-204723,325,9,86.07681755829904,98.96
15137,rn,20220730-204723,326,9,86.77340534979425,99.76
15138,rn,20220730-204723,327,9,86.77340534979425,99.76
15139,rn,20220730-204723,328,9,86.77340534979425,99.76
15140,rn,20220730-204723,329,9,86.77126200274348,99.76
15141,rn,20220730-204723,330,0,0.0,0.0
15142,rn,20220730-204723,331,0,0.0,0.0
15143,rn,20220730-204723,332,1,2.256944444444444,2.59
15144,rn,20220730-204723,333,1,4.861111111111112,5.59
15145,rn,20220730-204723,334,1,7.638888888888889,8.78
15146,rn,20220730-204723,335,1,10.240376371742114,11.77
15147,rn,20220730-204723,336,2,12.67093192729767,14.57
15148,rn,20220730-204723,337,2,14.930555555555555,17.17
15149,rn,20220730-204723,338,2,17.36111111111111,19.96
15150,rn,20220730-204723,339,2,19.273512517146777,22.16
15151,rn,20220730-204723,340,2,21.52777777777778,24.75
15152,rn,20220730-204723,341,3,23.61111111111111,27.15
15153,rn,20220730-204723,342,0,0.0,0.0
15154,rn,20220730-204723,343,0,0.0,0.0
15155,rn,20220730-204723,344,0,0.0,0.0
15156,rn,20220730-204723,345,0,0.0,0.0
15157,rn,20220730-204723,346,0,0.0,0.0
15158,rn,20220730-204723,347,0,0.0,0.0
15159,rn,20220730-204723,348,0,0.0,0.0
15160,rn,20220730-204723,349,0,0.0,0.0
15161,rn,20220730-204723,350,0,0.0,0.0
15162,rn,20220730-204723,351,0,0.0,0.0
15163,rn,20220730-204723,352,0,0.0,0.0
15164,rn,20220730-204723,353,0,0.0,0.0
15165,rn,20220730-204723,354,0,0.0,0.0
15166,rn,20220730-204723,355,0,0.0,0.0
15167,rn,20220730-204723,356,0,0.0,0.0
15168,rn,20220730-204723,357,0,0.0,0.0
15169,rn,20220730-204723,358,0,0.0,0.0
15170,rn,20220730-204723,359,0,0.0,0.0
15171,rn,20220730-204723,360,0,0.0,0.0
15172,rn,20220730-204723,361,0,0.0,0.0
15173,rn,20220730-204723,362,0,0.0,0.0
15174,rn,20220730-204723,363,0,0.0,0.0
15175,rn,20220730-204723,364,0,0.0,0.0
15176,rn,20220730-204723,365,0,0.0,0.0
15177,rn,20220730-204723,366,0,0.0,0.0
15178,rn,20220730-204723,367,0,0.0,0.0
15179,rn,20220730-204723,368,0,0.0,0.0
15180,rn,20220730-204723,369,0,0.0,0.0
15181,rn,20220730-204723,370,1,3.125,3.59
15182,rn,20220730-204723,371,0,0.0,0.0
15183,rn,20220730-204723,372,0,0.0,0.0
15184,rn,20220730-204723,373,0,0.0,0.0
15185,rn,20220730-204723,374,0,0.0,0.0
15186,rn,20220730-204723,375,0,0.0,0.0
15187,rn,20220730-204723,376,0,0.0,0.0
15188,rn,20220730-204723,377,0,0.0,0.0
15189,rn,20220730-204723,378,0,0.0,0.0
15190,rn,20220730-204723,379,0,0.0,0.0
15191,rn,20220730-204723,380,0,0.0,0.0
15192,rn,20220730-204723,381,0,0.0,0.0
15193,rn,20220730-204723,382,0,0.0,0.0
15194,rn,20220730-204723,383,0,0.0,0.0
15195,rn,20220730-204723,384,0,0.0,0.0
15196,rn,20220730-204723,385,1,1.2865440672153636,1.48
15197,rn,20220730-204723,386,0,0.0,0.0
15198,rn,20220730-204723,387,0,0.0,0.0
15199,rn,20220730-204723,388,0,0.0,0.0
15200,rn,20220730-204723,389,0,0.0,0.0
15201,rn,20220730-204723,390,0,0.0,0.0
15202,rn,20220730-204723,391,0,0.0,0.0
15203,rn,20220730-204723,392,0,0.0,0.0
15204,rn,20220730-204723,393,0,0.0,0.0
15205,rn,20220730-204723,394,0,0.0,0.0
15206,rn,20220730-204723,395,0,0.0,0.0
15207,rn,20220730-204723,396,0,0.0,0.0
15208,rn,20220730-204723,397,0,0.0,0.0
15209,rn,20220730-204723,398,0,0.0,0.0
15210,rn,20220730-204723,399,0,0.0,0.0
15211,rn,20220730-204723,400,0,0.0,0.0
15212,rn,20220730-204723,401,0,0.0,0.0
15213,rn,20220730-204723,402,0,0.0,0.0
15214,rn,20220730-204723,403,0,0.0,0.0
15215,rn,20220730-204723,404,0,0.0,0.0
15216,rn,20220730-204723,405,0,0.0,0.0
15217,rn,20220730-204723,406,0,0.0,0.0
15218,rn,20220730-204723,407,0,0.0,0.0
15219,rn,20220730-204723,408,0,0.0,0.0
15220,rn,20220730-204723,409,0,0.0,0.0
15221,rn,20220730-204723,410,0,0.0,0.0
15222,rn,20220730-204723,411,0,0.0,0.0
15223,rn,20220730-204723,412,0,0.0,0.0
15224,rn,20220730-204723,413,0,0.0,0.0
15225,rn,20220730-204723,414,0,0.0,0.0
15226,rn,20220730-204723,415,0,0.0,0.0
15227,rn,20220730-204723,416,0,0.0,0.0
15228,rn,20220730-204723,417,0,0.0,0.0
15229,rn,20220730-204723,418,0,0.0,0.0
15230,rn,20220730-204723,419,0,0.0,0.0
15231,rn,20220730-204723,420,0,0.0,0.0
15232,rn,20220730-204723,421,0,0.0,0.0
15233,rn,20220730-204723,422,0,0.0,0.0
15234,rn,20220730-204723,423,0,0.0,0.0
15235,rn,20220730-204723,424,0,0.0,0.0
15236,rn,20220730-204723,425,0,0.0,0.0
15237,rn,20220730-204723,426,0,0.0,0.0
15238,rn,20220730-204723,427,0,0.0,0.0
15239,rn,20220730-204723,428,0,0.0,0.0
15240,rn,20220730-204723,429,0,0.0,0.0
15241,rn,20220730-204723,430,0,0.0,0.0
15242,rn,20220730-204723,431,0,0.0,0.0
15243,rn,20220730-204723,432,0,0.0,0.0
15244,rn,20220730-204723,433,0,0.0,0.0
15245,rn,20220730-204723,434,0,0.0,0.0
15246,rn,20220730-204723,435,0,0.0,0.0
15247,rn,20220730-204723,436,0,0.0,0.0
15248,rn,20220730-204723,437,0,0.0,0.0
15249,rn,20220730-204723,438,0,0.0,0.0
15250,rn,20220730-204723,439,0,0.0,0.0
15251,rn,20220730-204723,440,0,0.0,0.0
15252,rn,20220730-204723,441,0,0.0,0.0
15253,rn,20220730-204723,442,0,0.0,0.0
15254,rn,20220730-204723,443,0,0.0,0.0
15255,rn,20220730-204723,444,0,0.0,0.0
15256,rn,20220730-204723,445,0,0.0,0.0
15257,rn,20220730-204723,446,0,0.0,0.0
15258,rn,20220730-204723,447,0,0.0,0.0
15259,rn,20220730-204740,0,0,0.0,0.0
15260,rn,20220730-204740,1,0,0.0,0.0
15261,rn,20220730-204740,2,0,0.0,0.0
15262,rn,20220730-204740,3,0,0.0,0.0
15263,rn,20220730-204740,4,0,0.0,0.0
15264,rn,20220730-204740,5,0,0.0,0.0
15265,rn,20220730-204740,6,0,0.0,0.0
15266,rn,20220730-204740,7,0,0.0,0.0
15267,rn,20220730-204740,8,0,0.0,0.0
15268,rn,20220730-204740,9,0,0.0,0.0
15269,rn,20220730-204740,10,0,0.0,0.0
15270,rn,20220730-204740,11,0,0.0,0.0
15271,rn,20220730-204740,12,0,0.0,0.0
15272,rn,20220730-204740,13,0,0.0,0.0
15273,rn,20220730-204740,14,0,0.0,0.0
15274,rn,20220730-204740,15,0,0.0,0.0
15275,rn,20220730-204740,16,0,0.0,0.0
15276,rn,20220730-204740,17,0,0.0,0.0
15277,rn,20220730-204740,18,0,0.0,0.0
15278,rn,20220730-204740,19,0,0.0,0.0
15279,rn,20220730-204740,20,0,0.0,0.0
15280,rn,20220730-204740,21,0,0.0,0.0
15281,rn,20220730-204740,22,0,0.0,0.0
15282,rn,20220730-204740,23,0,0.0,0.0
15283,rn,20220730-204740,24,0,0.0,0.0
15284,rn,20220730-204740,25,0,0.0,0.0
15285,rn,20220730-204740,26,0,0.0,0.0
15286,rn,20220730-204740,27,0,0.0,0.0
